"student_id","student_names","phone_no","math","physics","chemistry","grade","comment","roll_no","student_address","school_id"
8186,Lindsay Williams,9366152828,56,51,38,D,Poor Pursuance,501679.0,"7464 Wallace Knolls, Port Kelly, GA 80214",9
8187,Dominique Brown,9552788758,17,36,77,D,Poor Pursuance,539498.0,"Unit 3819 Box 4158, DPO AE 76689",9
8188,Brent Washington,9449795279,94,39,24,C,Below Average Achivement,514725.0,"PSC 5003, Box 8343, APO AP 72920",9
8189,Christopher Smith,9085079535,99,50,37,B,Average Performance,503539.0,"22728 West Summit Apt. 629, Johnsonview, VT 77012",9
8190,Greg Watts,9843858492,55,82,20,C,Below Average Achivement,579840.0,"1933 David Fort, East Kennethville, AS 66966",9
8191,Christopher Bell,9077174354,38,84,22,D,Poor Pursuance,588488.0,"02180 Hernandez Forge Apt. 352, West Allisonport, ID 56465",9
8192,Anita Decker,9108591907,10,76,79,C,Below Average Achivement,586443.0,"358 Stewart Canyon, Port Danashire, CT 33092",9
8193,Diane Moses,9262632321,98,35,45,C,Below Average Achivement,586975.0,"Unit 6186 Box 6707, DPO AP 54221",9
8194,Dominique Delgado,9232377172,21,96,80,B,Average Performance,504278.0,"9553 Tyler Brook, Lake Jennifer, NV 08927",9
8195,Jeremy Owen,9400438694,99,30,59,B,Average Performance,597632.0,"00429 Sean Station, Amberhaven, DC 28287",9
8196,Patrick Haynes,9549342568,38,45,98,C,Below Average Achivement,557210.0,"67811 William Passage Suite 752, East Brianberg, SC 05248",9
8197,Holly Craig,9541817389,78,51,23,D,Poor Pursuance,512676.0,"303 Deborah Hills Suite 230, Lyonschester, NV 53382",9
8198,Denise Wilkerson,9229792115,91,81,13,B,Average Performance,588585.0,"715 Kelli Mills, Jennystad, MP 91416",9
8199,Kim Foster,9890369525,75,84,27,B,Average Performance,591336.0,"5970 Peck Isle, North Jacob, WA 14636",9
8200,William Gomez,9329896330,75,77,51,B,Average Performance,527105.0,"02532 Daniel Ways Apt. 889, South Maria, SC 35202",9
8201,Steven Frazier,9647502735,14,94,75,B,Average Performance,549453.0,"60243 Moore Rue Suite 555, West Georgechester, HI 38513",9
8202,Andrew Smith,9062089197,64,14,60,D,Poor Pursuance,575194.0,"179 Myers Rue, Contrerastown, VA 56779",9
8203,Michael Caldwell,9582944269,13,38,44,F,Failed,558078.0,"54875 Smith Forest, North Michaelshire, MT 47931",9
8204,Christy Wright,9565065166,34,16,36,F,Failed,568263.0,"2638 Michael Estate, Juarezview, AK 21986",9
8205,Norman Floyd,9790542897,25,28,17,F,Failed,551852.0,"23842 Shaffer Court, West Jamestown, TX 29603",9
8206,Justin Love,9688894554,80,53,99,B+,Good Pursuance,588408.0,"898 Davis Street Suite 177, Gregoryton, MN 83353",9
8207,Jonathan Buchanan,9832218642,61,62,24,D,Poor Pursuance,550857.0,"14908 Amanda Turnpike, Garciachester, GU 73342",9
8208,Christopher Murphy,9020862929,32,42,53,D,Poor Pursuance,534184.0,"8084 Smith Mountains Suite 864, East James, VI 75844",9
8209,Carlos Gray,9813099341,68,67,20,C,Below Average Achivement,588203.0,"2055 Patrick Falls, Juarezland, AZ 12094",9
8210,Valerie Jackson,9182426515,60,63,87,B,Average Performance,541878.0,"96868 Steven Bridge Apt. 502, Lake Heather, CA 73425",9
8211,Carla Smith,9789085877,12,70,41,D,Poor Pursuance,509728.0,"USNV Miller, FPO AE 79095",9
8212,Melvin Moody,9772176310,56,58,19,D,Poor Pursuance,572633.0,"32552 Villegas Ridge, Danielland, OR 14585",9
8213,Lindsay Bennett,9328654834,78,40,78,B,Average Performance,573357.0,"516 Mack Skyway Apt. 563, South Mark, MN 38451",9
8214,Marcus Hampton,9450605654,87,36,69,B,Average Performance,503288.0,"693 Jonathan Wall Suite 106, Nicholasfurt, PW 81010",9
8215,Ashley Pratt,9347747419,41,39,58,D,Poor Pursuance,544405.0,"7630 Lindsay Path, New Emma, MP 78115",9
8216,Sharon Weiss,9006442606,37,64,96,B,Average Performance,556653.0,"742 David Wells Apt. 526, North Stevenburgh, NM 20244",9
8217,Robin Jackson,9104864869,22,25,67,D,Poor Pursuance,507640.0,"952 Kelly Square Suite 923, Morrismouth, IL 23202",9
8218,William Potter,9049560841,24,55,94,C,Below Average Achivement,585308.0,"Unit 9460 Box 8615, DPO AP 31539",9
8219,Jordan Harrington,9060998822,51,69,32,D,Poor Pursuance,544203.0,"739 Hill Roads, East Kaylaborough, AS 69606",9
8220,Mary Harrison,9328360821,34,21,82,D,Poor Pursuance,509768.0,"6498 Kelly Orchard, Johntown, LA 14421",9
8221,Nicolas Lewis,9045177827,77,10,92,C,Below Average Achivement,541007.0,"PSC 4580, Box 7407, APO AE 22177",9
8222,Jacob Jones,9889013934,83,18,21,D,Poor Pursuance,593648.0,"22900 Timothy Manor Apt. 995, East Morgan, AZ 81461",9
8223,Elizabeth Trujillo,9683598782,80,86,64,B+,Good Pursuance,595585.0,"8889 Andrew Springs, Alyssaburgh, SD 86779",9
8224,Sarah Barnes,9117445423,63,11,87,C,Below Average Achivement,515001.0,"6480 Morris Cliff, Port Johnchester, IL 16749",9
8225,Luis Andrews,9097555887,79,70,75,B+,Good Pursuance,569960.0,"563 Katherine Mill, Huangmouth, MA 33838",9
8226,Kenneth Hawkins,9297325319,70,46,59,C,Below Average Achivement,584502.0,"78747 Sara Circles Apt. 541, East Lukefort, NY 07044",9
8227,Ms. Ruth Lewis,9008857604,86,91,27,B,Average Performance,551874.0,"67282 Robin Route, Ryanborough, MP 64041",9
8228,Kristin Chavez,9016343112,24,48,20,F,Failed,594653.0,"406 Lee Skyway, Port Lisaside, MD 37096",9
8229,Christine Gilbert,9248408661,63,46,52,C,Below Average Achivement,522745.0,"130 John Extension Apt. 266, Alanmouth, NE 51810",9
8230,Heather Roman,9976322286,13,48,47,D,Poor Pursuance,541615.0,"7145 Justin Rapid, Sullivanton, NV 34006",9
8231,Ryan Ortiz,9249496106,38,92,68,B,Average Performance,540789.0,"69847 Greene Road, East Mark, NV 20471",9
8232,Troy Ferguson,9802669295,91,44,38,C,Below Average Achivement,570162.0,"1395 Valerie Greens Apt. 019, Johnsonhaven, IN 53232",9
8233,Sarah Williams,9520947546,89,82,60,B+,Good Pursuance,515571.0,"69860 Bernard Center Suite 931, Lake Brandon, ID 09630",9
8234,Joshua Miller,9949702207,70,82,20,C,Below Average Achivement,535939.0,"4302 Barker Oval, Sarahland, AZ 23448",9
8235,Benjamin Cummings,9655618081,22,56,91,C,Below Average Achivement,593790.0,"2484 Jessica Forest Apt. 326, Brooketown, NE 08738",9
8236,Latasha Anderson,9762373409,78,42,15,D,Poor Pursuance,514675.0,"074 Terri Rapids, Nicolestad, MT 92389",9
8237,Allison Anderson,9449743713,86,58,100,A,Very Good Achivement,515266.0,"Unit 6285 Box 7766, DPO AP 44224",9
8238,Megan Baker,9213393558,83,70,68,B+,Good Pursuance,590815.0,"899 Matthews Trail, Smithview, KS 01323",9
8239,Michael Williams,9186084187,75,87,17,C,Below Average Achivement,525271.0,"226 Rhodes Lake Suite 418, Nicholeshire, AS 12356",9
8240,Jason Hood,9398910638,12,73,91,C,Below Average Achivement,577167.0,"06095 Paige Drives Apt. 803, Ortegabury, MS 67169",9
8241,Adrian Nash,9636174311,73,43,100,B+,Good Pursuance,543959.0,"4764 Robinson Knoll Apt. 659, East Williamland, TX 80284",9
8242,Carrie Johnson,9392944902,49,100,52,B,Average Performance,589686.0,"USCGC Mitchell, FPO AE 98333",9
8243,Stephanie Frederick,9549955518,88,74,75,B+,Good Pursuance,590936.0,"16837 Caitlin Loop, Toddburgh, UT 35833",9
8244,Stephen Webb,9929076609,93,82,15,B,Average Performance,536864.0,"27951 Mathis Track Apt. 435, Port Joseph, SD 52680",9
8245,Haley Jimenez,9498896975,65,35,43,D,Poor Pursuance,555745.0,"530 Mcdonald Village, Lake Anthony, PW 48650",9
8246,Teresa Holmes,9837121393,59,11,58,D,Poor Pursuance,544326.0,"131 Weaver Islands Apt. 500, Elizabethborough, ID 52546",9
8247,Clinton Long,9613870758,82,24,60,C,Below Average Achivement,542399.0,"8571 Davies Hills Apt. 984, Careyburgh, MS 91190",9
8248,Jorge Miller,9365452815,20,62,15,F,Failed,564985.0,"1939 Neal Stravenue Suite 918, West Brandon, KY 77286",9
8249,Nathan Burton,9140427788,29,68,59,C,Below Average Achivement,556165.0,"470 Maldonado Pine Apt. 350, Jaredtown, NC 31772",9
8250,Heather Wilson,9269004794,59,19,52,D,Poor Pursuance,535940.0,"33702 Daniel Junction, Victoriatown, KY 58289",9
8251,Robert Dennis,9168011980,41,54,39,D,Poor Pursuance,559260.0,"5201 Denise Parkways, Jasonmouth, HI 57635",9
8252,Jennifer Weiss,9564674701,56,78,49,B,Average Performance,576701.0,"PSC 6686, Box 5309, APO AA 86376",9
8253,Alex Murphy,9496845678,50,58,11,D,Poor Pursuance,507698.0,"0545 Gilbert Manor Suite 497, North Davidfurt, NE 47841",9
8254,Ms. Jennifer Jones,9910976175,67,84,14,C,Below Average Achivement,545115.0,"34083 Sandoval Loop Suite 625, East Elizabethstad, SC 41045",9
8255,Stacie Lee,9492834031,67,90,81,B+,Good Pursuance,595047.0,"2928 Carter Coves, New Parkermouth, TX 45358",9
8256,Wendy Rose,9183432383,59,69,49,C,Below Average Achivement,557923.0,"117 Darlene Hill, Codyport, MD 54924",9
8257,Joseph Clark,9722224128,95,48,40,B,Average Performance,550142.0,"921 Richards Lodge, Lake Elizabeth, ID 03262",9
8258,Zachary Davis,9123989745,10,82,31,D,Poor Pursuance,534932.0,"6175 Ward Road Apt. 720, Patrickhaven, MA 61256",9
8259,Daniel Stephenson PhD,9160644904,14,55,58,D,Poor Pursuance,512074.0,"702 Robinson Curve, East Jameshaven, ND 76459",9
8260,Patrick Hodge,9907054390,55,50,87,B,Average Performance,570585.0,"766 Bates Ports Suite 989, Daltonmouth, FM 43305",9
8261,Steven Pierce,9348990272,59,27,82,C,Below Average Achivement,541095.0,"2879 Stephanie Rapids, Sandersview, DC 21040",9
8262,Tamara Carroll,9796440164,78,54,50,C,Below Average Achivement,519521.0,"023 April Prairie Apt. 572, Keithfurt, NV 03783",9
8263,Ryan Sanders,9297219976,79,27,12,D,Poor Pursuance,570286.0,"8172 Macdonald Centers, Joelfurt, VI 88400",9
8264,Russell Lee,9545160277,99,17,59,C,Below Average Achivement,525753.0,"6409 Ward Port Apt. 126, East Beth, NM 86609",9
8265,Morgan Anderson,9882632873,39,56,30,D,Poor Pursuance,593001.0,"6454 Michael Stravenue, Harrisport, AZ 07560",9
8266,Joshua Fuentes,9397493483,61,45,83,B,Average Performance,553048.0,"257 Michael Square Suite 964, Lake Carl, NY 29468",9
8267,Heidi White,9903160813,27,30,100,C,Below Average Achivement,514249.0,"568 Lynch Manor, West Tonytown, AS 25562",9
8268,Michael Carlson,9830686373,21,64,62,D,Poor Pursuance,554772.0,"446 Gonzalez Loop Apt. 282, West Justin, MS 58591",9
8269,Matthew Carter,9671918033,23,44,74,D,Poor Pursuance,513073.0,"360 Joshua Route Suite 496, South Jasonberg, MA 47062",9
8270,Kimberly Robinson,9674213578,48,25,23,F,Failed,525334.0,"140 Amy Ville, Lake Michaelchester, NJ 27631",9
8271,Lisa Swanson,9922124584,97,96,98,A+,Excellent Performance,594544.0,"094 Robin Stravenue Suite 981, Sandraside, IL 16962",9
8272,Cynthia Garcia,9531599959,11,30,11,F,Failed,556866.0,"73482 Susan Fall Apt. 141, Stephanieborough, NM 09634",9
8273,Brian Clark,9583230067,75,32,14,D,Poor Pursuance,591313.0,"218 Rhonda Loop Apt. 525, New Charles, MO 15736",9
8274,Crystal Rogers,9674874973,15,96,48,C,Below Average Achivement,565489.0,"562 Brent Prairie Apt. 115, East Barbaraburgh, VA 28070",9
8275,Stacy Horn,9620730012,93,14,20,D,Poor Pursuance,534862.0,"59286 Kelsey Lock Suite 087, Reyesfurt, WI 58321",9
8276,Eric Chase,9445565473,82,21,76,C,Below Average Achivement,575939.0,"28198 Adams Point, Lake John, NM 95877",9
8277,Mrs. Jennifer Campos,9757817394,69,96,19,B,Average Performance,510531.0,"203 Ryan Flats Suite 231, Blackbury, IN 62081",9
8278,Kathleen Hayden,9679920866,62,89,53,B,Average Performance,586939.0,"0177 Shelby Roads Suite 420, Bartlettshire, MO 64286",9
8279,Keith Graham,9288406781,100,76,80,A,Very Good Achivement,534196.0,"00996 Todd Valley Suite 734, Carterborough, AL 95873",9
8280,Danielle Newton,9109946861,53,76,25,C,Below Average Achivement,548476.0,"Unit 7510 Box 1233, DPO AA 63302",9
8281,Patricia Gonzales,9257140912,66,35,67,C,Below Average Achivement,552599.0,"498 Garcia Ferry, South Kimberly, KY 64104",9
8282,Jessica Martin,9405771025,79,27,86,B,Average Performance,592205.0,"641 Alexander Falls Apt. 804, South Helen, DC 99500",9
8283,Robert Boyd,9962791696,53,67,33,C,Below Average Achivement,510957.0,"06915 David Lakes, Newtonmouth, MA 48439",9
8284,Christopher Perkins,9405519709,74,42,20,D,Poor Pursuance,559687.0,"547 Dakota Pass, Lauraville, MN 19050",9
8285,Kenneth Smith,9164421473,50,82,66,B,Average Performance,588262.0,"908 Brandon Estates Suite 617, Lake Donnaton, DE 80147",9
8286,Greg Harris,9736897232,90,56,69,B+,Good Pursuance,595062.0,"PSC 8460, Box 7954, APO AA 54804",9
8287,Andrew Myers,9228692822,67,81,36,B,Average Performance,537244.0,"3335 Timothy Circle Apt. 884, Lake Travis, FL 46894",9
8288,Kurt Grant,9800463868,12,54,16,F,Failed,563772.0,"Unit 1435 Box 7699, DPO AA 56232",9
8289,Veronica Smith,9387639228,47,86,24,C,Below Average Achivement,536930.0,"05780 Hughes Trail Suite 504, West Bradley, VT 25849",9
8290,Kenneth Walters,9160628309,40,46,50,D,Poor Pursuance,581592.0,"4127 Dylan Lodge, East Billyton, ME 50221",9
8291,Leah Johnson,9726038277,85,53,33,C,Below Average Achivement,532365.0,"86128 Robertson Ports, Martinezmouth, CT 76990",9
8292,Angela Jones,9620113133,32,36,50,D,Poor Pursuance,511746.0,"0900 Corey Plains Apt. 674, Sallyhaven, UT 14187",9
8293,Bethany Brown,9139223062,63,75,39,C,Below Average Achivement,550345.0,"159 Adams Streets, Courtneyburgh, VT 56466",9
8294,Brooke Joyce,9129126125,94,63,39,B,Average Performance,544724.0,"916 Jennifer Hills, Lewisview, VT 13079",9
8295,Wendy Walsh,9149583078,58,84,94,B+,Good Pursuance,560100.0,"910 Young Throughway, Joelbury, KY 93270",9
8296,Robert Jackson,9107167004,34,52,30,D,Poor Pursuance,574573.0,"4161 Carol Ports Suite 903, Port Loribury, VA 93520",9
8297,Terry Powers,9017031079,26,42,95,C,Below Average Achivement,582738.0,"590 Henry Ports Apt. 075, Anneshire, SC 04127",9
8298,Kimberly Price DVM,9048280424,23,86,42,D,Poor Pursuance,540387.0,"3409 Johnson Spring, Joneston, CT 97239",9
8299,David Smith,9114874534,65,81,18,C,Below Average Achivement,514696.0,"26143 Robert Parkways Apt. 023, Lake Ricky, MS 67314",9
8300,Samantha Ruiz,9903055861,34,38,77,D,Poor Pursuance,510565.0,"57238 Maldonado Spur, Nicolefurt, WI 04260",9
8301,Amy Middleton,9665069343,87,38,50,C,Below Average Achivement,547355.0,"55339 Luis Burg Apt. 553, Nicoleland, OK 28169",9
8302,Christopher Walker,9284594176,99,49,42,B,Average Performance,522713.0,"803 Deborah Mountains Suite 237, East Jonberg, OR 55256",9
8303,Cody Owens,9570816309,72,34,90,B,Average Performance,502680.0,"4015 Ramsey Circles Suite 342, New Adam, MI 25924",9
8536,Jonathan Wilson,9920499650,19,53,16,F,Failed,547515.0,"7994 Clark Walk, Allisonport, MO 23709",9
8304,Robert Pruitt,9683860102,24,10,42,F,Failed,597706.0,"9543 Alexander Plaza Apt. 083, Port Danashire, IA 48607",9
8305,Patty Coffey,9653688969,68,91,13,C,Below Average Achivement,508511.0,"89820 Ross Mills, Bennettton, CO 92862",9
8306,Jennifer Holland,9011209103,95,55,89,B+,Good Pursuance,522860.0,"Unit 4520 Box 8257, DPO AP 68287",9
8307,Tammy Collins,9737633640,41,54,23,D,Poor Pursuance,573510.0,"1753 Salazar Glens, Garrettland, WY 47705",9
8308,Michele Alexander,9080963747,82,55,13,D,Poor Pursuance,564236.0,"9913 Michelle Harbors Suite 134, Johntown, GU 83388",9
8309,Erik Miller,9051820418,57,75,64,B,Average Performance,565017.0,"Unit 7595 Box 4720, DPO AP 03673",9
8310,Claudia Sims,9335737520,75,51,85,B,Average Performance,544897.0,"20107 Timothy Spring, Scottbury, NY 92209",9
8311,Angela Duncan,9287216304,38,66,54,C,Below Average Achivement,561930.0,"47196 Kyle Station Apt. 966, East Robertaville, AS 69513",9
8312,Mr. Brandon Kim,9328852515,77,68,65,B,Average Performance,543626.0,"26877 Charles Lodge Apt. 344, North Ashleytown, LA 84816",9
8313,Justin Murphy,9480747722,38,83,43,C,Below Average Achivement,566962.0,"55951 Davidson Ramp, Candacefort, MS 78064",9
8314,Logan Mills,9425804617,91,39,45,C,Below Average Achivement,550377.0,"28418 Reginald Manor, Port Bryan, IL 00769",9
8315,Tracy Benson,9132778612,17,77,21,D,Poor Pursuance,534739.0,"12222 Brian Greens, Taraburgh, KY 46272",9
8316,Kathy Nguyen,9244811832,85,81,44,B,Average Performance,547871.0,"340 Clark Station Apt. 883, West Aliciamouth, MI 24169",9
8317,Stephanie Church,9507104742,77,73,37,B,Average Performance,500155.0,"774 Sawyer Gardens Suite 160, West Courtney, ID 61315",9
8318,Megan Durham,9761750848,52,86,61,B,Average Performance,554785.0,"USNV Smith, FPO AP 53234",9
8319,Brianna Edwards,9870848986,84,25,86,B,Average Performance,570421.0,"41415 Jones Mount, West Rebecca, NY 63260",9
8320,Thomas Edwards,9442660593,96,49,30,C,Below Average Achivement,504134.0,"000 Maldonado Fork Apt. 409, Lake Jeremy, ID 98755",9
8321,William Johnson,9534187411,54,15,86,C,Below Average Achivement,574032.0,"065 Rice Pines Apt. 403, South Matthewfurt, WA 14661",9
8322,Mary Medina,9130692682,69,88,64,B+,Good Pursuance,566354.0,"92821 Anderson Island Suite 934, Simpsonchester, WY 13023",9
8323,Ronald Jordan,9952204899,78,36,13,D,Poor Pursuance,559239.0,"987 Bailey Rapids Apt. 982, Williamsonmouth, MI 76786",9
8324,James Bradley,9523209449,69,55,43,C,Below Average Achivement,511327.0,"2488 Jennifer Plain, New Davidport, KY 31124",9
8325,Cheryl Riggs,9355067917,19,87,38,D,Poor Pursuance,576890.0,"0351 Lopez Canyon Suite 749, Port Joshua, NE 72500",9
8326,Tracy Kemp,9877249528,98,98,71,A,Very Good Achivement,594886.0,"97335 Carlos Lane Suite 358, Jennabury, WV 10682",9
8327,Carl Long,9278854703,85,46,50,C,Below Average Achivement,513681.0,"1431 Sherri Villages Apt. 020, Amybury, SC 19736",9
8328,Angela Bell,9162801709,47,53,58,C,Below Average Achivement,558150.0,"91539 Goodman Road Suite 198, Rodriguezport, VT 57041",9
8329,Peter White,9760769311,66,98,63,B+,Good Pursuance,503150.0,"17027 Wilkins Stravenue, Port Janet, MI 25002",9
8330,Clayton Cunningham,9575865126,33,28,98,C,Below Average Achivement,519510.0,"5438 Bailey Vista, Lake Ryanstad, IN 71625",9
8331,Andrew Howard,9074543681,12,61,13,F,Failed,572438.0,"6596 Moyer Ways, Greenburgh, SC 45236",9
8332,Kenneth Gross,9858067168,81,53,18,D,Poor Pursuance,509286.0,"9902 Heather Mission Suite 845, Chungside, UT 37367",9
8333,Jonathan Orozco,9587310939,63,43,96,B,Average Performance,530877.0,"771 Hess Stream Apt. 856, Gravesview, MN 41178",9
8334,Thomas Bell,9564527906,84,18,40,D,Poor Pursuance,591137.0,"90130 Coleman Village Apt. 527, New Annette, MO 14747",9
8335,Sophia Wallace,9570748345,14,21,70,D,Poor Pursuance,559108.0,"322 Morris Avenue Apt. 354, Cruztown, AS 80347",9
8336,Katherine Wiggins,9331200487,55,21,16,F,Failed,528868.0,"7181 Adams Mills, Schmidthaven, IN 93922",9
8337,Tiffany Archer,9025881625,16,14,15,F,Failed,531757.0,"2374 Lee Islands Suite 808, Mariastad, NV 81513",9
8338,Tammy Harper,9932306790,87,56,21,C,Below Average Achivement,559377.0,"8723 Daniel Brooks Suite 633, Harrisshire, WI 23217",9
8339,Matthew Thompson,9298262914,53,92,36,C,Below Average Achivement,568670.0,"USNS Rojas, FPO AP 80963",9
8340,Taylor Long,9592850487,92,75,81,A,Very Good Achivement,564560.0,"577 Karen Place, Markton, OK 19161",9
8341,Samuel Hicks,9682008781,38,67,27,D,Poor Pursuance,595491.0,"4826 Elizabeth Meadow, Thomasstad, NJ 85787",9
8342,Jennifer Collins,9502208551,10,76,50,D,Poor Pursuance,516701.0,"055 Sean Extension Suite 150, North Gerald, AK 04447",9
8343,David Rodriguez,9983207712,17,75,74,C,Below Average Achivement,517170.0,"USCGC Kirby, FPO AA 37728",9
8344,Lori Kaufman,9797466224,59,55,14,D,Poor Pursuance,550519.0,"8228 Stefanie Burg, Larrymouth, VI 87522",9
8345,Nathan Brooks,9504858134,71,10,75,C,Below Average Achivement,518928.0,"129 Murphy Village Suite 035, Schmidtberg, ND 76101",9
8346,Katherine Ware,9710844347,98,21,94,B+,Good Pursuance,552625.0,"122 Jillian Glen, Ballardton, WV 64332",9
8347,Jose Garrison,9253283986,16,38,82,D,Poor Pursuance,576186.0,"5356 Jason Estate, East Christina, OH 83192",9
8348,Madison Miles,9942133810,86,20,87,B,Average Performance,591281.0,"31807 Olivia Viaduct Apt. 662, East Debra, FM 34197",9
8349,Ryan May,9786417750,87,38,54,C,Below Average Achivement,578544.0,"677 Laura Crescent, Woodstown, VT 32656",9
8350,Diana Schneider,9610435967,32,95,50,C,Below Average Achivement,513970.0,"3760 Brown Fall Suite 501, Phamstad, MA 05487",9
8351,Jonathan Simmons,9784648171,51,69,35,C,Below Average Achivement,592105.0,"5809 Charles Mission Apt. 906, Courtneyport, MD 50718",9
8352,Antonio Graham,9125707611,86,19,71,C,Below Average Achivement,547828.0,"4576 Yvette Isle, Garcialand, PW 05167",9
8353,Reginald Cameron,9013656970,42,35,17,F,Failed,521520.0,"PSC 6080, Box 5159, APO AA 60006",9
8354,Mr. Jordan Reyes Jr.,9407420184,86,11,39,D,Poor Pursuance,545309.0,"USNV Rivera, FPO AA 71147",9
8355,Philip Vazquez,9467919309,81,49,57,B,Average Performance,582660.0,"12938 Atkins Expressway, Keithfort, SC 33819",9
8356,Roger Christensen,9951428251,13,73,96,C,Below Average Achivement,548307.0,"6235 Peter Course Suite 101, South Tyler, KY 31804",9
8357,Melissa Rodriguez,9251772261,24,10,14,F,Failed,542181.0,"33130 James Harbor Apt. 407, Lake Sarahaven, OH 16626",9
8358,Tammy Torres,9244271883,96,73,62,B+,Good Pursuance,527452.0,"30827 Theresa Tunnel Apt. 635, West Dwayne, MT 44028",9
8359,Janice Montgomery,9081733120,56,20,35,D,Poor Pursuance,553472.0,"70698 Braun Prairie, Hannahburgh, OK 41209",9
8360,Robert Alexander,9230700936,49,89,81,B+,Good Pursuance,569307.0,"211 Jonathan Mount, Lake Lindsaybury, WI 15777",9
8361,Ashley Mitchell,9163402071,50,54,84,B,Average Performance,558288.0,"30759 Mark Street, Moranland, OK 21824",9
8362,Henry Porter,9068466509,48,27,99,C,Below Average Achivement,543778.0,"06157 Richard Rest Suite 205, Vaughnburgh, ND 63713",9
8363,Thomas Smith,9246756272,67,59,94,B+,Good Pursuance,559051.0,"451 Mendez Camp, North Jessica, NE 39940",9
8364,Heather Wright,9918581279,54,45,60,C,Below Average Achivement,533974.0,"8825 Smith Wells, New Rebeccastad, NJ 24615",9
8365,Jessica Clements,9977781514,50,12,65,D,Poor Pursuance,550697.0,"491 Odonnell Burgs, East Samanthahaven, AL 93366",9
8366,Dalton Miller,9520726235,63,49,94,B,Average Performance,513162.0,"8138 Contreras Wells Apt. 204, South Lisa, VT 06301",9
8367,Javier Ross,9321351638,27,79,59,C,Below Average Achivement,589841.0,"93120 Howard Grove Suite 753, Port Barbara, DC 73648",9
8368,Maria Nichols,9590100679,33,35,10,F,Failed,534153.0,"70921 Rios Ranch, Aliciafort, AR 18266",9
8369,Joseph Smith,9913664972,92,58,40,B,Average Performance,595829.0,"24435 Jimenez Grove Apt. 481, North Deannaview, MN 27794",9
8370,Jennifer Fowler,9662678197,28,32,23,F,Failed,577028.0,"1203 Snyder Islands Apt. 262, North Jasonland, WV 35154",9
8371,Nancy Hunter,9772848602,100,31,17,D,Poor Pursuance,591360.0,"813 Kathleen Drive, East Kimberlyland, NC 97464",9
8372,Jeremy Hernandez,9395456641,100,62,67,B+,Good Pursuance,537685.0,"PSC 3136, Box 6460, APO AA 86948",9
8373,Laurie White,9843674392,100,78,27,B,Average Performance,550160.0,"383 Jones Walk Suite 572, West Sherri, MA 08715",9
8374,Matthew Humphrey,9717261106,54,50,65,C,Below Average Achivement,594235.0,"Unit 7570 Box 2895, DPO AA 12201",9
8375,Mary Melendez,9996541260,39,85,23,D,Poor Pursuance,513819.0,"1955 Mccoy Mountain Suite 844, North Deniseside, WV 63892",9
8376,Kirk Willis,9646469618,79,68,12,C,Below Average Achivement,586832.0,"30320 Clifford Trail Suite 564, Merrittmouth, VI 34492",9
8377,Valerie Johnson,9518317606,41,60,90,B,Average Performance,573887.0,"3772 David Turnpike Apt. 130, Johnsonbury, SD 48007",9
8378,Regina Morris,9611240855,54,69,50,C,Below Average Achivement,545883.0,"35814 Jill Stream Suite 573, Kevinborough, NY 88204",9
8379,Jill Warner,9046959748,60,20,70,D,Poor Pursuance,587866.0,"45261 Lyons Lock Suite 357, Turnerview, OR 61121",9
8380,Charles White,9971798609,49,10,69,D,Poor Pursuance,539314.0,"784 Reyes Park Apt. 713, Fisherside, GA 97284",9
8381,Julie Turner,9619635090,81,62,13,C,Below Average Achivement,536588.0,"Unit 9670 Box 9824, DPO AP 28105",9
8382,John Dixon,9635378593,86,75,85,A,Very Good Achivement,568274.0,"061 Taylor Place Suite 857, South Joelborough, LA 58905",9
8383,Michael Farrell,9058455314,29,25,31,F,Failed,516548.0,"15398 Anna Forges, Joneston, TX 66292",9
8384,Philip Espinoza,9473974282,23,35,44,D,Poor Pursuance,532263.0,"PSC 8477, Box 7648, APO AE 61854",9
8385,Sarah Ross,9169958429,28,10,92,D,Poor Pursuance,518694.0,"01721 Adrienne Island, Port Lisafurt, LA 11927",9
8386,Jennifer Moyer,9746494074,98,22,22,D,Poor Pursuance,565309.0,"7484 Bailey Expressway, New Elizabethborough, PA 42984",9
8387,Michael Harris,9052364679,70,68,85,B+,Good Pursuance,517292.0,"98547 Carr Greens, Burtonborough, IA 51019",9
8388,Mark Warner,9136401358,39,74,79,B,Average Performance,597924.0,"PSC 0920, Box 0747, APO AA 76538",9
8389,Bonnie Kelley,9330738110,51,10,31,F,Failed,536388.0,"8614 Rodriguez Fields Apt. 418, Stevensberg, NJ 96094",9
8390,Jean Peters,9738487834,25,72,30,D,Poor Pursuance,564931.0,"90850 Hernandez Cape Apt. 173, Juliashire, NH 92616",9
8391,John Harris,9105646630,12,24,30,F,Failed,597590.0,"2331 Fernandez Alley Apt. 241, Ramseychester, FL 86761",9
8392,Christina Suarez,9162058920,85,87,82,A,Very Good Achivement,580948.0,"993 Miller Alley Suite 174, Anaburgh, NC 17415",9
8393,Timothy Williams,9206553079,16,15,24,F,Failed,519706.0,"905 Angela Rapid, Port Rodney, ND 18968",9
8394,Alexandra Bautista,9655247086,35,41,39,D,Poor Pursuance,501383.0,"USCGC White, FPO AE 82403",9
8395,Hailey Compton,9619167664,23,94,73,B,Average Performance,585246.0,"8683 James Greens, South Thomasburgh, NV 07518",9
